1187) Scaler: Standard, classifier: PA-I--3, mean: 0.7541488154131364, class wrong: [0.04203125, 0.13747252747252747, 1.0, 1.0]
1412) Scaler: None, classifier: SGD-sei-l2-0, mean: 0.3203971318415957, class wrong: [0.5856250000000001, 0.8598560962846676, 0.8265352716429037, 0.7428282828282828]
1440) Scaler: None, classifier: SGD-sei-l1-2, mean: 0.3185052185465881, class wrong: [0.6221875000000001, 0.7773469387755101, 0.7666293914826203, 0.8044107744107745]
792) Scaler: Robust, classifier: SGD-sei-l1--1, mean: 0.3183717878375414, class wrong: [0.6337499999999999, 0.7230193615907902, 0.7707203429316932, 0.8549494949494949]
171) Scaler: MaxAbs, classifier: SGD-ei-n--6, mean: 0.31810795755695365, class wrong: [0.6101562500000001, 0.8122448979591838, 0.7560944925915571, 0.8575757575757577]
777) Scaler: Robust, classifier: SGD-sl-l2--2, mean: 0.317076189996809, class wrong: [0.61546875, 0.7749188906331763, 0.8353834684558754, 0.7335353535353535]
1444) Scaler: None, classifier: SGD-sei-l2-2, mean: 0.3163794225778176, class wrong: [0.6551562500000001, 0.6490920983778127, 0.779065324760041, 0.8854545454545454]
808) Scaler: Robust, classifier: SGD-sei-l1-0, mean: 0.3159300778567612, class wrong: [0.6059375, 0.760133437990581, 0.8757664709719505, 0.8112457912457913]
796) Scaler: Robust, classifier: SGD-sei-l2--1, mean: 0.31482733970305055, class wrong: [0.6275, 0.7556776556776557, 0.8076880067095331, 0.7797306397306397]
1120) Scaler: Standard, classifier: SGD-sei-n-0, mean: 0.3142541373035447, class wrong: [0.64890625, 0.7791810570382, 0.6985882024042495, 0.7477104377104378]
441) Scaler: MinMax, classifier: SGD-sl-l1--4, mean: 0.3141286057275062, class wrong: [0.63390625, 0.6471350078492936, 0.9100875966825086, 0.8354882154882155]
180) Scaler: MaxAbs, classifier: SGD-sei-l2--2, mean: 0.3136823376164791, class wrong: [0.6259375, 0.8130115122972266, 0.7475491566489609, 0.7764646464646464]
445) Scaler: MinMax, classifier: SGD-sl-l2--4, mean: 0.31238761226254025, class wrong: [0.62265625, 0.8316248037676608, 0.7640480849874196, 0.7295959595959596]
844) Scaler: Robust, classifier: SGD-sei-l2-2, mean: 0.31182071008317674, class wrong: [0.7, 0.6295918367346939, 0.6, 1.0]
841) Scaler: Robust, classifier: SGD-sl-l2-2, mean: 0.31104999717373555, class wrong: [0.7, 0.6331632653061224, 0.6006802721088436, 1.0]
817) Scaler: Robust, classifier: SGD-sl-n-0, mean: 0.3105776888241166, class wrong: [0.60421875, 0.8491418105703821, 0.8386823222439663, 0.7155555555555556]
1043) Scaler: Standard, classifier: SGD-ei-l1--4, mean: 0.30949916677216194, class wrong: [0.6693749999999999, 0.6791130298273155, 0.7632513279284316, 0.7837373737373737]
192) Scaler: MaxAbs, classifier: SGD-sei-l1--1, mean: 0.309489720992164, class wrong: [0.65515625, 0.7434641548927263, 0.7005125337806355, 0.8878114478114478]
1104) Scaler: Standard, classifier: SGD-sei-n--1, mean: 0.3093963697902421, class wrong: [0.63046875, 0.7864678178963893, 0.8213633398564906, 0.7028282828282828]
157) Scaler: MaxAbs, classifier: SGD-sl-l1--6, mean: 0.3091956991663115, class wrong: [0.6284375, 0.8531501831501831, 0.6796337713167458, 0.8666666666666668]
1101) Scaler: Standard, classifier: SGD-sl-n--1, mean: 0.3086072368843853, class wrong: [0.6449999999999999, 0.8155232862375719, 0.6737396328394372, 0.8358922558922559]
1346) Scaler: None, classifier: SGD-hu-l2--4, mean: 0.3079692501221378, class wrong: [0.64234375, 0.7540057561486133, 0.7877457832448048, 0.7971043771043771]
189) Scaler: MaxAbs, classifier: SGD-sl-l1--1, mean: 0.30716633290225287, class wrong: [0.6534375000000001, 0.7439115646258503, 0.7400475258596589, 0.8438720538720539]
801) Scaler: Robust, classifier: SGD-sl-n--1, mean: 0.30684697106830133, class wrong: [0.6525000000000001, 0.6862375719518577, 0.8158093374336035, 0.8665319865319866]
1424) Scaler: None, classifier: SGD-sei-l1-1, mean: 0.3068380284325521, class wrong: [0.68984375, 0.7123024594453164, 0.603247600410027, 0.9060942760942762]
793) Scaler: Robust, classifier: SGD-sl-l2--1, mean: 0.30671136889069006, class wrong: [0.6521875, 0.743001046572475, 0.7808824899822943, 0.761986531986532]
1421) Scaler: None, classifier: SGD-sl-l1-1, mean: 0.3061968704482318, class wrong: [0.6373437500000001, 0.8066143380429095, 0.7537275184046222, 0.7916498316498316]
1345) Scaler: None, classifier: SGD-sl-l2--4, mean: 0.30561848179026524, class wrong: [0.70234375, 0.5215829408686552, 0.7974792656788743, 0.9407407407407409]
1380) Scaler: None, classifier: SGD-sei-l2--2, mean: 0.3051264422018826, class wrong: [0.61984375, 0.8933673469387756, 0.7404202777001212, 0.7425589225589226]
466) Scaler: MinMax, classifier: SGD-hu-e--6, mean: 0.30426638488353397, class wrong: [0.66671875, 0.6106488749345893, 0.8893905507408444, 0.8243097643097643]
162) Scaler: MaxAbs, classifier: SGD-hu-l2--6, mean: 0.30421253167452533, class wrong: [0.6565624999999999, 0.6650130821559394, 0.8633072407045009, 0.8157239057239056]
797) Scaler: Robust, classifier: SGD-sl-e--1, mean: 0.30408403131239736, class wrong: [0.6514062500000001, 0.7603950811093668, 0.7709766098220111, 0.7845117845117844]
800) Scaler: Robust, classifier: SGD-sei-e--1, mean: 0.30406814332661164, class wrong: [0.640625, 0.7781292517006803, 0.7600037275184045, 0.8765319865319865]
504) Scaler: MinMax, classifier: SGD-sei-n--1, mean: 0.30401032637826675, class wrong: [0.6446875000000001, 0.7787205651491366, 0.7404948280682137, 0.8809090909090909]
185) Scaler: MaxAbs, classifier: SGD-sl-n--2, mean: 0.30393478322154255, class wrong: [0.63765625, 0.7868419675562532, 0.8132140527443854, 0.7391245791245791]
1387) Scaler: None, classifier: SGD-ei-n--2, mean: 0.30287177893532785, class wrong: [0.6635937500000001, 0.6849869178440607, 0.8101994222346471, 0.8294612794612795]
1409) Scaler: None, classifier: SGD-sl-l2-0, mean: 0.3028279926780505, class wrong: [0.62546875, 0.8126949241234955, 0.821186282732271, 0.7927946127946127]
476) Scaler: MinMax, classifier: SGD-sei-l1--2, mean: 0.3023287156946063, class wrong: [0.6528124999999999, 0.6797514390371533, 0.8727891156462585, 0.8129966329966332]
789) Scaler: Robust, classifier: SGD-sl-l1--1, mean: 0.3012565955577446, class wrong: [0.6564062500000001, 0.748451072736787, 0.7489656136427173, 0.8828282828282829]
501) Scaler: MinMax, classifier: SGD-sl-n--1, mean: 0.299184448907989, class wrong: [0.65140625, 0.7751386708529564, 0.7920231106141087, 0.7687205387205387]
848) Scaler: Robust, classifier: SGD-sei-e-2, mean: 0.29852591239531545, class wrong: [0.7, 0.7, 0.6, 1.0]
773) Scaler: Robust, classifier: SGD-sl-l1--2, mean: 0.29825451997006464, class wrong: [0.6334375, 0.7917242281527995, 0.8404482340881557, 0.8059932659932659]
496) Scaler: MinMax, classifier: SGD-sei-l2--1, mean: 0.2979370226052313, class wrong: [0.68265625, 0.629311878597593, 0.848700027956388, 0.8005050505050505]
1436) Scaler: None, classifier: SGD-sei-n-1, mean: 0.29707958941689283, class wrong: [0.67234375, 0.7590083725798011, 0.6863293262510483, 0.9055892255892257]
159) Scaler: MaxAbs, classifier: SGD-ei-l1--6, mean: 0.2963870030158753, class wrong: [0.70984375, 0.5802302459445317, 0.7409561084707856, 0.9706397306397306]
492) Scaler: MinMax, classifier: SGD-sei-l1--1, mean: 0.29525882707927636, class wrong: [0.661875, 0.7117242281527996, 0.836799925449632, 0.8278787878787879]
820) Scaler: Robust, classifier: SGD-sei-n-0, mean: 0.2945324136636591, class wrong: [0.6368750000000001, 0.8167634746206174, 0.8166060944925915, 0.8116835016835019]
772) Scaler: Robust, classifier: SGD-sei-n--6, mean: 0.292353730482123, class wrong: [0.6878124999999999, 0.7058608058608058, 0.7685909980430529, 0.7822222222222222]
193) Scaler: MaxAbs, classifier: SGD-sl-l2--1, mean: 0.29223841714819176, class wrong: [0.673125, 0.6974228152799581, 0.8442083682788184, 0.7844107744107743]
184) Scaler: MaxAbs, classifier: SGD-sei-e--2, mean: 0.29083516632861156, class wrong: [0.6932812500000001, 0.8017870225013082, 0.5913754542913056, 0.8808080808080808]
755) Scaler: Robust, classifier: SGD-ei-n--4, mean: 0.2906086663584138, class wrong: [0.715625, 0.6915777080062794, 0.6753191687633958, 0.793063973063973]
757) Scaler: Robust, classifier: SGD-sl-l1--6, mean: 0.288982565193388, class wrong: [0.6785937500000001, 0.7662715855572999, 0.754398471717454, 0.7763299663299664]
477) Scaler: MinMax, classifier: SGD-sl-l2--2, mean: 0.2885883244582751, class wrong: [0.6684375, 0.8451386708529565, 0.690904855092722, 0.7908417508417508]
1379) Scaler: None, classifier: SGD-ei-l2--2, mean: 0.2882857523044723, class wrong: [0.72140625, 0.6690502354788068, 0.6425542819867672, 0.9373400673400674]
204) Scaler: MaxAbs, classifier: SGD-sei-n--1, mean: 0.28782578495851746, class wrong: [0.70359375, 0.7110177917320775, 0.6880766005032148, 0.8826599326599327]
141) Scaler: MaxAbs, classifier: SGD-sl-l1--4, mean: 0.2857580999148663, class wrong: [0.6556249999999999, 0.7610020931449504, 0.9298900382070638, 0.6574074074074073]
1071) Scaler: Standard, classifier: SGD-ei-n--6, mean: 0.2852559106640721, class wrong: [0.72078125, 0.6747357404500262, 0.7395163544870003, 0.7203030303030303]
177) Scaler: MaxAbs, classifier: SGD-sl-l2--2, mean: 0.28437557442071254, class wrong: [0.66421875, 0.7507378335949765, 0.901383841207716, 0.6947474747474747]
165) Scaler: MaxAbs, classifier: SGD-sl-e--6, mean: 0.28429715844882086, class wrong: [0.6845312499999999, 0.7104709576138148, 0.791659677569658, 0.8945454545454545]
804) Scaler: Robust, classifier: SGD-sei-n--1, mean: 0.2840832811007533, class wrong: [0.67265625, 0.8149031920460492, 0.7488211723045384, 0.7780471380471381]
1417) Scaler: None, classifier: SGD-sl-n-0, mean: 0.2809871878020546, class wrong: [0.691875, 0.773228676085819, 0.7320706364737676, 0.8083501683501684]
1065) Scaler: Standard, classifier: SGD-sl-e--6, mean: 0.28089590224512645, class wrong: [0.6853125, 0.7653872318158033, 0.8029354207436399, 0.7246801346801347]
1097) Scaler: Standard, classifier: SGD-sl-e--1, mean: 0.2806006932169539, class wrong: [0.69484375, 0.7773704866562009, 0.7341953219644023, 0.7604377104377104]
756) Scaler: Robust, classifier: SGD-sei-n--4, mean: 0.28005208441450014, class wrong: [0.70265625, 0.7205939298796442, 0.7504240052185257, 0.8385858585858585]
771) Scaler: Robust, classifier: SGD-ei-n--6, mean: 0.2797466101828566, class wrong: [0.68828125, 0.8005520669806383, 0.7709626316279936, 0.6711111111111112]
1408) Scaler: None, classifier: SGD-sei-l1-0, mean: 0.2796625793838595, class wrong: [0.6775, 0.7996964939822082, 0.7998648774578324, 0.7226262626262626]
1092) Scaler: Standard, classifier: SGD-sei-l1--1, mean: 0.2796499197538647, class wrong: [0.6989062500000001, 0.8100313971742544, 0.6851085639735346, 0.744915824915825]
493) Scaler: MinMax, classifier: SGD-sl-l2--1, mean: 0.27951140894107007, class wrong: [0.6943750000000001, 0.7622998430141289, 0.7603671605628552, 0.7704377104377105]
173) Scaler: MaxAbs, classifier: SGD-sl-l1--2, mean: 0.27935266705564504, class wrong: [0.715625, 0.6299869178440607, 0.8431320473394838, 0.7755555555555556]
1393) Scaler: None, classifier: SGD-sl-l2--1, mean: 0.27919001781342356, class wrong: [0.67203125, 0.9107142857142858, 0.6709579722299879, 0.744983164983165]
760) Scaler: Robust, classifier: SGD-sei-l1--6, mean: 0.2790485471959256, class wrong: [0.684375, 0.7492647828362115, 0.8083263442363247, 0.8143434343434344]
461) Scaler: MinMax, classifier: SGD-sl-l2--6, mean: 0.27901614221593657, class wrong: [0.70578125, 0.6892857142857143, 0.8272108843537416, 0.7276430976430978]
1064) Scaler: Standard, classifier: SGD-sei-l2--6, mean: 0.2787508325237321, class wrong: [0.7153125, 0.6923260073260074, 0.7498741962538439, 0.8187542087542088]
480) Scaler: MinMax, classifier: SGD-sei-l2--2, mean: 0.27866726155642196, class wrong: [0.7201562499999999, 0.6393877551020407, 0.7700680272108843, 0.8985858585858587]
465) Scaler: MinMax, classifier: SGD-sl-e--6, mean: 0.2782374334456687, class wrong: [0.676875, 0.701530612244898, 0.9467104650079209, 0.714983164983165]
1385) Scaler: None, classifier: SGD-sl-n--2, mean: 0.27729590919514, class wrong: [0.74296875, 0.6769178440607011, 0.6581772435001398, 0.8231313131313132]
1093) Scaler: Standard, classifier: SGD-sl-l2--1, mean: 0.2755948592460022, class wrong: [0.73546875, 0.6622658294086865, 0.6996598639455782, 0.8823905723905725]
1060) Scaler: Standard, classifier: SGD-sei-l1--6, mean: 0.2742359070760153, class wrong: [0.71921875, 0.773526949241235, 0.7134004286646165, 0.6636363636363636]
744) Scaler: Robust, classifier: SGD-sei-l1--4, mean: 0.2737229485854451, class wrong: [0.7128125000000001, 0.7215201465201465, 0.759761438822104, 0.8109764309764309]
167) Scaler: MaxAbs, classifier: SGD-ei-e--6, mean: 0.2723835471786298, class wrong: [0.70875, 0.6796598639455783, 0.8305516727238842, 0.8445454545454545]
749) Scaler: Robust, classifier: SGD-sl-e--4, mean: 0.2723507700130558, class wrong: [0.6759375000000001, 0.825839874411303, 0.8253331469574132, 0.719124579124579]
1070) Scaler: Standard, classifier: SGD-hu-n--6, mean: 0.2717168998603339, class wrong: [0.7114062499999999, 0.7573835688121402, 0.7352669835057309, 0.8043434343434344]
1045) Scaler: Standard, classifier: SGD-sl-l2--4, mean: 0.2714591316000329, class wrong: [0.6746874999999999, 0.8412035583464155, 0.7522970832168484, 0.8936363636363636]
166) Scaler: MaxAbs, classifier: SGD-hu-e--6, mean: 0.2711767586028914, class wrong: [0.7343749999999999, 0.7600078492935636, 0.599287112105116, 0.9]
1396) Scaler: None, classifier: SGD-sei-l2--1, mean: 0.27047614254115454, class wrong: [0.67671875, 0.814628466771324, 0.8781660609449258, 0.6457575757575758]
784) Scaler: Robust, classifier: SGD-sei-e--2, mean: 0.2700195320268678, class wrong: [0.7334375000000001, 0.6944976452119308, 0.738099897493244, 0.7945454545454546]
1041) Scaler: Standard, classifier: SGD-sl-l1--4, mean: 0.2690742141026711, class wrong: [0.7118749999999999, 0.7774489795918367, 0.7338085919299226, 0.7801346801346801]
1350) Scaler: None, classifier: SGD-hu-e--4, mean: 0.26871256103872465, class wrong: [0.72828125, 0.6548744113029826, 0.7895722672630697, 0.8852861952861953]
1056) Scaler: Standard, classifier: SGD-sei-n--4, mean: 0.2686204585369512, class wrong: [0.72109375, 0.7550287807430665, 0.7723744292237443, 0.6565319865319864]
1381) Scaler: None, classifier: SGD-sl-e--2, mean: 0.26832205964865297, class wrong: [0.70265625, 0.8040633176347463, 0.717705712421955, 0.8459259259259261]
1420) Scaler: None, classifier: SGD-sei-n-0, mean: 0.26815134277613156, class wrong: [0.7265625, 0.8342333856619571, 0.5548690709160378, 0.9028282828282828]
1416) Scaler: None, classifier: SGD-sei-e-0, mean: 0.2676921036902671, class wrong: [0.734375, 0.6361773940345369, 0.7910912310129532, 0.8937373737373738]
484) Scaler: MinMax, classifier: SGD-sei-e--2, mean: 0.2674655417065534, class wrong: [0.7389062500000001, 0.6735714285714285, 0.7209486534339763, 0.9004377104377104]
1072) Scaler: Standard, classifier: SGD-sei-n--6, mean: 0.2673201840255027, class wrong: [0.7393750000000001, 0.7103479853479853, 0.7181017612524462, 0.7738047138047138]
458) Scaler: MinMax, classifier: SGD-hu-l1--6, mean: 0.2672310770158875, class wrong: [0.74203125, 0.676378859236002, 0.7409281520827509, 0.802087542087542]
758) Scaler: Robust, classifier: SGD-hu-l1--6, mean: 0.26701217125239896, class wrong: [0.7301562500000001, 0.721810570381999, 0.7810222719224676, 0.6770707070707072]
158) Scaler: MaxAbs, classifier: SGD-hu-l1--6, mean: 0.26598838712043454, class wrong: [0.7054687500000001, 0.8936159079016223, 0.645997577113037, 0.7344781144781145]
743) Scaler: Robust, classifier: SGD-ei-l1--4, mean: 0.2655826882830537, class wrong: [0.7090625000000002, 0.852333856619571, 0.6650498555586618, 0.7965656565656566]
181) Scaler: MaxAbs, classifier: SGD-sl-e--2, mean: 0.26469608338722417, class wrong: [0.7075, 0.7775510204081633, 0.8058009505171932, 0.7219191919191918]
196) Scaler: MaxAbs, classifier: SGD-sei-l2--1, mean: 0.2636638182290719, class wrong: [0.7578125, 0.6852747252747251, 0.6383328673935326, 0.9296632996632997]
170) Scaler: MaxAbs, classifier: SGD-hu-n--6, mean: 0.26357658907825854, class wrong: [0.69359375, 0.9045578231292517, 0.686315348057031, 0.7726936026936027]
1059) Scaler: Standard, classifier: SGD-ei-l1--6, mean: 0.2625667018652892, class wrong: [0.72734375, 0.7643328100470959, 0.7588947907930294, 0.7003367003367003]
463) Scaler: MinMax, classifier: SGD-ei-l2--6, mean: 0.2624485346791473, class wrong: [0.715625, 0.7692386185243328, 0.7613549529400802, 0.8207407407407408]
1044) Scaler: Standard, classifier: SGD-sei-l1--4, mean: 0.26177700701275886, class wrong: [0.7215624999999999, 0.7806907378335949, 0.7496225887615319, 0.7510101010101009]
1341) Scaler: None, classifier: SGD-sl-l1--4, mean: 0.26167661596988123, class wrong: [0.7796875000000001, 0.5611773940345369, 0.696920137918181, 1.0]
464) Scaler: MinMax, classifier: SGD-sei-l2--6, mean: 0.2614773135665826, class wrong: [0.7203125, 0.7381554160125589, 0.8444413381791073, 0.6660269360269361]
770) Scaler: Robust, classifier: SGD-hu-n--6, mean: 0.2614630339865779, class wrong: [0.71546875, 0.7927106227106228, 0.7707809151057683, 0.7275420875420874]
765) Scaler: Robust, classifier: SGD-sl-e--6, mean: 0.2614368977448336, class wrong: [0.7350000000000001, 0.7617163788592359, 0.7338971204920324, 0.7072053872053872]
1388) Scaler: None, classifier: SGD-sei-n--2, mean: 0.2613931880661284, class wrong: [0.7025000000000001, 0.9469335426478285, 0.6303606374056472, 0.7055555555555555]
764) Scaler: Robust, classifier: SGD-sei-l2--6, mean: 0.26110590093399794, class wrong: [0.73203125, 0.762422815279958, 0.7461932718292796, 0.7157239057239057]
745) Scaler: Robust, classifier: SGD-sl-l2--4, mean: 0.26066689251528385, class wrong: [0.72234375, 0.7625981161695448, 0.7883515049855558, 0.7235016835016835]
1058) Scaler: Standard, classifier: SGD-hu-l1--6, mean: 0.26059541579511053, class wrong: [0.7321875, 0.7089848246991104, 0.8040210604789861, 0.7602020202020203]
1448) Scaler: None, classifier: SGD-sei-e-2, mean: 0.26023653392208, class wrong: [0.72703125, 0.774683411826269, 0.6775184046221229, 0.9341414141414142]
497) Scaler: MinMax, classifier: SGD-sl-e--1, mean: 0.26012503853760377, class wrong: [0.7640625, 0.5983307169021455, 0.7447441990494827, 0.9504713804713806]
1053) Scaler: Standard, classifier: SGD-sl-n--4, mean: 0.2600136651995447, class wrong: [0.7284375, 0.7598691784406071, 0.7353741496598639, 0.8158922558922559]
1392) Scaler: None, classifier: SGD-sei-l1--1, mean: 0.2600074048219895, class wrong: [0.72046875, 0.777239665096808, 0.7412356723511323, 0.8298989898989898]
747) Scaler: Robust, classifier: SGD-ei-l2--4, mean: 0.2597859551579443, class wrong: [0.7175, 0.761865515436944, 0.8312971764048085, 0.682020202020202]
1378) Scaler: None, classifier: SGD-hu-l2--2, mean: 0.2596127836164996, class wrong: [0.7409375, 0.6703898482469912, 0.7940965427266798, 0.8412794612794613]
473) Scaler: MinMax, classifier: SGD-sl-l1--2, mean: 0.25838580603929934, class wrong: [0.7403125, 0.771622187336473, 0.6843397633025814, 0.8027946127946128]
1395) Scaler: None, classifier: SGD-ei-l2--1, mean: 0.2575102996175621, class wrong: [0.75453125, 0.5939612768184197, 0.8385052651197465, 0.8758249158249157]
470) Scaler: MinMax, classifier: SGD-hu-n--6, mean: 0.25739052978969607, class wrong: [0.7185937499999999, 0.7663265306122449, 0.8529307613456341, 0.6393265993265993]
455) Scaler: MinMax, classifier: SGD-ei-n--4, mean: 0.25735526777915546, class wrong: [0.73875, 0.7592124542124543, 0.7840462212282173, 0.6155892255892257]
1061) Scaler: Standard, classifier: SGD-sl-l2--6, mean: 0.25706236363136636, class wrong: [0.7479687500000001, 0.6983725798011513, 0.7415851272015656, 0.8481818181818183]
467) Scaler: MinMax, classifier: SGD-ei-e--6, mean: 0.2570211431757742, class wrong: [0.7675000000000001, 0.6582757718472004, 0.6938262976423445, 0.8907407407407408]
1055) Scaler: Standard, classifier: SGD-ei-n--4, mean: 0.2563567835392637, class wrong: [0.72828125, 0.8313212977498692, 0.7135914639828533, 0.6905050505050505]
500) Scaler: MinMax, classifier: SGD-sei-e--1, mean: 0.255686653182552, class wrong: [0.74765625, 0.7421480900052329, 0.697674960395117, 0.8385185185185184]
468) Scaler: MinMax, classifier: SGD-sei-e--6, mean: 0.2550479809196594, class wrong: [0.7731250000000001, 0.7331632653061224, 0.6348988910632747, 0.7541750841750842]
762) Scaler: Robust, classifier: SGD-hu-l2--6, mean: 0.2549874849164139, class wrong: [0.7153125, 0.7919832548403978, 0.81638710278632, 0.7318855218855219]
785) Scaler: Robust, classifier: SGD-sl-n--2, mean: 0.25449602191046, class wrong: [0.7393750000000001, 0.7145473574045001, 0.8186748672071568, 0.7331649831649831]
488) Scaler: MinMax, classifier: SGD-sei-n--2, mean: 0.2539616527627682, class wrong: [0.7364062499999999, 0.8183621140763997, 0.7015981735159819, 0.7186195286195287]
1433) Scaler: None, classifier: SGD-sl-n-1, mean: 0.2536496521055426, class wrong: [0.7228125, 0.8628466771323915, 0.6972276581865622, 0.7380471380471381]
1376) Scaler: None, classifier: SGD-sei-l1--2, mean: 0.2534831178682372, class wrong: [0.6975, 0.8375667189952904, 0.8706085173795547, 0.6555555555555556]
149) Scaler: MaxAbs, classifier: SGD-sl-e--4, mean: 0.25338519833574635, class wrong: [0.796875, 0.38032705389848254, 0.9842512347404714, 0.8295286195286196]
147) Scaler: MaxAbs, classifier: SGD-ei-l2--4, mean: 0.2524880895099858, class wrong: [0.72734375, 0.9489141810570383, 0.5749324387289162, 0.7290909090909091]
